antibody_id,virus_id,neut
IOMA-HC-DDE,620345_C1,0
PGZL1_gVmDmJ,RHPA4259_7,0
2408b,0013095_2_11,0
vFP7.04,6322_V4_C1,0
PGT121,B008_ENV05,0
PGT121,1HB2_W4_103015_C9_S80,0
DFPH-a.15,3301_V1_C24,0
2408b,CNE56,0
RHA1.V2.03,CH119_10,0
CAP257-RH1,CNE40,0
PC39-17A,SS1196_1,0
PGT153,BF1266_431A,0
6070-a.01,T255_34,0
PCT64-18D,89_F1_2_25,0
1-79,QH0692_42,0
PCT64-24E,249M_B10,0
916B2,QA013_70I_M12,0
DH1317.9,V704_2767_070SN,0
A12V163-a.02,16055_2_3,0
2408c.3,928_28,0
CH103,UG024_2,0
vFP16.02,6322_V4_C1,0
DH796.1,5768_4,0
VRC33.01,231965_C1,0
VRC26.12,QH0692_42,0
VRC06,R1166_C1,0
DH796.1,CAP69_1_12_TA7_1,0
GPZ6-a.01,TH976_17,0
PCT64-35M,263_8,0
DH270.6,A07412M1_VRC12,0
CH04,263_8,0
b6,Q769_H5,0
3BNC117,VRC607_3_00_A122,0
DF1W-a.02,UG021_16,0
EN02_01_D03,620345_C1,0
DH270.6,620345_C1,0
41328-a.01,ZM109_4,0
40591-a.01,CE0393_C3,0
PGT127,REJO4541_67,0
VRC-PG05,CNE31,0
PCT64-18D,Q259_17,0
VRC-PG05,CNE20,0
10-1074,BJOX025000_01_1,0
PC39-61A,AC10_29,0
VRC06d,CH119_10,0
DH270min11,BL01,0
2413a,UG024_2,0
DH851.4,TRO_11,0
PGT145,556_F2_3_25,0
DH796.1,3817_V2_C59,0
179NC75,6631_V3_C10,0
DH796.1,ZM197_7,0
PGT127,ZM233_6,0
M4008_N1,Q769_D22,0
ElsE2,ZM214_15,0
DF1W-a.01,X2088_C9,0
ACS130,235_47,0
A12V163-a.01,CM244_EC1,0
DJ85-b.01,MS208_A1,0
PGT135,704809221_1B3,0
HJ16,CH064_20,0
VRC34.05,3589_V1_C4,0
VRC26.06,CNE8,0
N49P18.1,191955_A11,0
ElsE1,231966_C2,0
PCDN-33A,CNE30,0
PGT123,VLGC_A1,0
PGT121,1HC2_W4_012216_E4_S9,0
IOMA,6811_V7_C18,0
PCT64-35K,REJO4541_67,0
PGT141,APV_13,0
PGT145,B025_ENV04,0
PGZL1_gVmDmJ,CNE30,0
vFP16.02,BJOX025000_01_1,0
PCT64-35D,SS1196_1,0
GPZ6-b.01,92RW020_2,0
PCT64-35C,QH0692_42,0
1B2530,7165_18,0
A12V163-b.01,SC422_8,0
PGT135,ZM135_10A,0
V031-a.01,211_9,0
916B2,QG984_21M_A3,0
DH270.1,REJO4541_67,0
DH270.5,16055_2_3,0
10E8 IgG mutant 5,X1632_S2_B10,0
PCT64-35S,P0402_C2_11,0
DH270min12,KER2008_12,0
10-996,89_F1_2_25,0
vFP5.01,3326_V4_C3,0
2G12,3326_V4_C3,0
35O22,SHIV_CNE40_JD14_W29_11,0
VRC26.10,SC422_8,0
PGDM11,CNE30,0
10-996,R1166_C1,0
VRC38.06,Q769_H5,0
2219,B028_ENV06,0
ElsE2,X2131_C1_B5,0
PGT145,CNE12,0
PGT130,NAB13PRE_CL_9,0
IOMA-HC-DDE,1054_07_TC4_1499,0
ACS130,X1254_C3,0
M1214_N2.2,QH0692_42,0
2G12,20258279_V2,0
VRC26.08,6644_V2_C33,0
PGDM12,3817_V2_C59,0
2413c,ZA012_29,0
VRC34.05,CH119_10,0
PGT121,C1080_C3,0
VRC26.30,CAP256_PI,0
vFP49.02,235_47,0
CH04,CNE52,0
VRC26.03,KER2008_12,0
CH04,B037_ENV16,0
PC39-28B,92TH021,0
b13,92RW020_2,0
RHA10.01,C1080_C3,0
ACS117,AC10_29,0
vFP16.02,R3265_C6,0
3BNC117,VRC607_6_00_A11,0
CH04,B005_ENV03,0
447-52D,B015_ENV04,0
PCIN71N1a,ZM214_15,0
447-52D,R2184_C4,0
17b,RHPA4259_7,0
EN01_007,620345_C1,0
VRC26.12,ZM214_15,0
VRC33.01,REJO4541_67,0
PC39-23A,6540_V4_C1,0
V033-a.01,6480_V4_C25,0
TRNM-b.01,ADA,0
M1214_N2,CE2060_G9,0
HERH-c.01,703010217_B6,0
HJ16,B036_ENV03,0
HERH-a.01,SF162,0
DH576,C1080_C3,0
LJF-0109,Q168_A2,0
PC39-61A,6952_V1_C20,0
PGT126,T257_31,0
PC39-50A,94UG103,0
8ANC195,3365_V2_C20,0
VRC26.28,CNE3,0
17b,ZM249_1,0
447-52D,CNE30,0
PCIN77D,X1254_C3,0
VRC38.09,TRO_11,0
VRC06,ZM135_10A,0
DJ85-d.01,3326_V4_C3,0
6561-a.01,X2088_C9,0
N49P23,DU172_17,0
PCDN-38B,X2131_C1_B5,0
VRC42.I3,CH181_12,0
PCIN77D,T251_18,0
J038,R3265_C6,0
N6LS.C47,BL01,0
vFP16.02,3637_V5_C3,0
VRC26.21,Q769_D22,0
VRC46.01,CAP256_SU,0
VRC26.27,ZA012_29,0
VRC38.01,QH0692_42,0
917B11,CH106_C,0
b13,CAP244_D3,0
VRC03,T278_50,0
VRC-PG05,T280_5,0
DJ85-d.01,C2101_C1,0
DFPH-a.15,QH0515_1,0
447-52D,TZBD_02,0
PCIN71G,Q842_D12,0
ACS130,ZM135_10A,0
2408b,T250_4,0
VRC34-pI4,QH0515_1,0
4E9C,YU2,0
VRC26.04,96ZM651_02,0
PG16,ZM55_28A,0
DH796.1,X2278_C2_B6,0
PGT135,96ZM651_02,0
TRNM-c.01,DU123_06,0
15e,QH0692_42,0
VRC38.02,PVO_4,0
VRC26.06,JRCSF,0
VRC-PG05,KER2008_12,0
DJ85-b.01,CH181_12,0
E51,BL01,0
DH1317.8,SC422_8,0
447-52D,398_F1_F6_20,0
DH851.3,0815_V3_C3,0
vFP7.04,89_6,0
VRC26.06,JRFL,0
ACS117,0013095_2_11,0
VRC06,CNE40,0
2G12,B001_ENV02,0
PGT121,2990_V7_C9_1,0
b12,CE1176_A3,0
PC39-61A,ZM197_7,0
VRC26.08,6631_V3_C10,0
b12,X2160_C25,0
VRC06b,CE1172_H1,0
VRC-PG05,6785_V5_C14,0
917B11,QH0692_42,0
PCIN71J2a,DU422_1,0
b12,CNE107,0
ACS122,ZM247_V1,0
10E8 IgG mutant 5,703010200_1E5,0
1B2530,3718_3_11,0
DH651.8,X1632_S2_B10,0
AIIMS-P01,T278_50,0
PCT64-35O,ADA,0
EN02_05_B08,X1632_S2_B10,0
N49P22,ZM214_15,0
2G12,CAP307_2_00_24_1,0
2G12,6650_V1_C8,0
PGT137,94UG114,0
CH03,DU422_1,0
HERH-c.01,25711_2_4,0
DH1317.9,TRO_11,0
M1214_N2,ZM233_6,0
PGT121,TH023_6,0
PGT127,ZM246F,0
ElsE1,X1254_C3,0
DH270min12,620345_C1,0
PC39-50L,YU2,0
PC39-50B,SC422_8,0
PC39-39C,BG505_W6M_C2,0
PC39-39B,CE0393_C3,0
b12,CNE8,0
VRC24,ZM55_28A,0
VRC34.01,CH070_1,0
ACS122,1012_11_TC21_3257,0
HERH-b.01,7165_18,0
A12V163-b.01,T253_11,0
VRC07-523LS.v11,H086_8,0
8ANC195,0330_V4_C3,0
PGT121,8074_V7_E10_4,0
PC39-28E,ZM246F,0
DH796.1,KO459_T68_4,0
b13,3468_V1_C12,0
PGT151,620345_C1,0
HK20,211_9,0
3BNC117,6775_BL_H7_3,0
HJ16,QH209_14M_A2,0
447-52D,WEAU_D15_410,0
VRC26.08,SS1196_1,0
PC39-28E,235_47,0
VRC26.23,CAP45_G3,0
CH02,3301_V1_C24,0
HGN194,CAP45_G3,0
Bess4,ZM214_15,0
MinVRC01,ZM247_V1,0
HERH-c.01,001428_2_42,0
447-52D,286_36,0
b12,H078_14,0
M1214_N2.2,Q461_E2,0
Bess1,CE0393_C3,0
PCT64-24F,263_8,0
HK20,1006_11_C3_1601,0
DH270min11,C2101_C1,0
PCT64-35N,REJO4541_67,0
PC39-50L,CAP210_E8,0
HJ16,242_14,0
b13,0260_V5_C36,0
HJ16,BR07,0
PC39-50K,BF1266_431A,0
4E9C,QB099_391M_C8,0
LJF-0109,R2184_C4,0
41328-a.01,CAAN5342,0
b12,BJOX010000_06_2,0
HmAb64,242_14,0
E51,Q842_D12,0
VRC34-pI3,MS208_A1,0
6561-a.01,6240_08_TA5_4622,0
PCDN-33A,R1166_C1,0
VRC34.01_Combo1,REJO4541_67,0
vFP49.02,6101_1,0
HJ16,NAB13PRE_CL_9,0
VRC34-pI4,CNE7,0
2G12,ELI,0
PGT145,928_28,0
VRC46.01,Q259_17,0
vFP16.02,263_8,0
4025,QH0692_42,0
PGT128,235_47,0
VRC34-pI3,CNE7,0
VRC26.27,398_F1_F6_20,0
ACS125,0013095_2_11,0
VRC46.01,6540_V4_C1,0
PGT143,ZA012_29,0
PGT127,CNE58,0
PCDN-33A,CNE52,0
40591-a.01,CH119_10,0
VRC26.12,CAAN5342,0
VRC06b,6545_V4_C1,0
PC39-23A,Q461_E2,0
6561-a.01,X2278_C2_B6,0
b12,234_F1_16_57,0
PGT128,BB539_2B13,0
3BC315,WITO4160_33,0
VRC26.27,MB201_A1,0
VRC34.05,UG021_16,0
DF1W-a.02,620345_C1,0
CH02,DU422_1,0
PGT135,269_12,0
V031-a.01,CAP45_G3,0
VRC-PG20,3337_V2_C6,0
VRC38.01,Q168_A2,0
DH1317.9,RHPA4259_7,0
PGT121,693_2215_V9_D2_4_REBOUND,0
VRC41.01,R1166_C1,0
VRC38.10,CNE58,0
HERH-a.01,CH181_12,0
DFPH-a.15,231965_C1,0
10-1074,H086_8,0
3BNC117,Z258_2012_SGA5,0
VRC34-pI2,3988_25,0
PC39-61A,211_9,0
PC39-17A,235_47,0
PC39-28C,T257_31,0
17b,REJO4541_67,0
CAP257-RH1,JRCSF,0
179NC75,57128_VRC15,0
DH270min1,0921_V2_C14,0
vFP7.04,16055_2_3,0
A12V163-a.02,T251_18,0
VRC26.05,Q168_A2,0
A12V163-b.01,BJOX002000_03_2,0
GPZ6-a.01,ZM53_12,0
35O22,0921_V2_C14,0
2413c,7165_18,0
RHA1.V2.01,398_F1_F6_20,0
m66,3589_V1_C4,0
V033-a.01,ZM197_7,0
PCT64-35F,QH0692_42,0
VRC26.15,Q769_D22,0
VRC26.12,RHPA4259_7,0
A12V163-a.01,BJOX028000_10_3,0
VRC01-5fH/0fL,BAL_01,0
vFP49.02,CNE31,0
2G12,62357_14_D3_4589,0
HK20,1056_10_TA11_1826,0
V033-a.01,ZM106_9,0
PC39-50L,HXB2,0
PG9,VA40774,0
PGT121,T257_31,0
PG16,98CN006,0
2413b,3817_V2_C59,0
PCDN-38A,94UG103,0
40591-a.01,CE2010_F5,0
DH717.3,Q23_17,0
PGT143,CE1176_A3,0
Ab1415,BJOX002000_03_2,0
m66,3468_V1_C12,0
Ab1303,CNE55,0
NC-Cow3,Q461_E2,0
DH650.8,X2088_C9,0
PGZL1_gVmDmJ,CNE52,0
VRC26.08,CNE20,0
4E9C,CAP210_E8,0
GPZ6-a.01,25711_2_4,0
41328-a.01,R2184_C4,0
PGT127,UG024_2,0
CH98,CM244_EC1,0
DF1W-a.02,BJOX025000_01_1,0
VRC26.18,Q842_D12,0
DH270min1,BS208_B1,0
PCT64-24G,MN_3,0
PC39-28E,231965_C1,0
15e,269_12,0
GPZ6-b.01,KNH1209_18,0
2413b,6631_V3_C10,0
VRC26.18,CAP45_G3,0
10-996,Q842_D12,0
VRC38.02,CNE59,0
SF5,X2088_C9,0
VRC06b,3326_V4_C3,0
DF1W-a.02,DU151_02,0
PCT64-35H,92BR020,0
PGT121,CH0219_E4,0
1361,BZ167_12,0
IOMAmin3,DU422_1,0
PCT64-18D,T251_18,0
PCT64-35F,DU422_1,0
LJF-0087,703010217_B6,0
A12V163-b.01,BAL_26,0
SF5,BJOX010000_06_2,0
m66,MI369_A5,0
6561-a.01,CAP210_E8,0
PGT145,CAP255_2000_008WPI_4D,0
HJ16,BJOX010000_06_2,0
VRC06d,BJOX002000_03_2,0
A16,WITO4160_33,0
b13,0077_V1_C16,0
DH796.1,PVO_4,0
N49P19,3016_V5_C45,0
2411a,BJOX028000_10_3,0
PGT121,2768732_C5_16,0
10-1074,2936_V9_B4_3,0
DFPH-a.15,00836_2_5,0
2408b,Q769_H5,0
DH270min12,0439_V5_C1,0
PCIN71N1a,RHPA4259_7,0
VRC26.32,TRO_11,0
vFP16.02,TRJO4551_58,0
DJ85-a.01,0260_V5_C36,0
m66.6,CH181_12,0
2G12,CAP363_2_00_10_3,0
VRC03,269_12,0
PC39-28C,9004SS_A3_4,0
DH851.4,CH119_10,0
6561-a.01,96ZM651_02,0
b12,Q842_D12,0
ElsE2,X1193_C1,0
VRC26.24,Q842_D12,0
3BC315,C3347_C11,0
2408c.3,CNE59,0
PGT126,CMU02,0
VRC03,B005_ENV03,0
VRC06,AC10_29,0
VRC26.12,92RW020_2,0
3BC315,CH119_10,0
PC39-50I,BF1266_431A,0
VRC34-pI4,QH0692_42,0
10-1074,8074_V7_E10_4,0
179NC75,ZM214_15,0
DF1W-a.01,Q461_E2,0
IOMAmin3,AC10_29,0
DJ85-d.01,263_8,0
PCT64-35O,TRO_11,0
VRC34.06,92RW020_2,0
PC39-17A,C4118_9,0
CH98,Q168_A2,0
3BC315,6631_V3_C10,0
PGZL1_gVmDmJ,T257_31,0
ACS125,1006_11_C3_1601,0
VRC34.01_Combo1,R1166_C1,0
TRNM-f.01,16845_2_22,0
Bess4,T278_50,0
A12V163-b.01,CAP45_G3,0
VRC34-pI3,BJOX028000_10_3,0
VRC-PG05,BB201_B42,0
447-52D,B035_ENV09,0
2558,CAP210_E8,0
TRNM-a.01,RHPA4259_7,0
DF1W-a.02,ZM135_10A,0
b12,CAP174_1_06_F3_1B,0
CH103,211_9,0
ElsE1,6041_V3_C23,0
2G12,16936_2_21,0
PC39-55D,16055_2_3,0
A12V163-a.02,89_6,0
vFP49.02,T280_5,0
VRC26.08,M02138,0
b13,A03349M1_VRC4A,0
35O22,1006_11_C3_1601,0
PC39-50D,ZM249_1,0
2219,B008_ENV05,0
PCIN77C,6535_3,0
vFP49.02,BJOX028000_10_3,0
PCDN-16A,CAP45_G3,0
2G12,ZM215_8,0
VRC42.I3,703010217_B6,0
PGT128,QH209_14M_A2,0
VRC34.01_Combo1,235_47,0
DH851.4,BJOX002000_03_2,0
CH03,B008_ENV05,0
PCDN-33A,WITO4160_33,0
CH103,CM244_EC1,0
PC39-55D,P1981_C5_3,0
DH270min11,0330_V4_C3,0
b12,CAP221_B14,0
VRC-PG04,7165_18,0
CH04,B021_ENV08,0
10E8,VRC607_13_00_G5,0
J038,235_47,0
RHA10.04,QH0692_42,0
917B11,WITO4160_33,0
PCIN77D,T250_4,0
IOMA,MI369_A5,0
PGT130,B011_ENV04,0
VRC06b,CH070_1,0
CH04,B019_ENV02,0
PC39-50K,Q461_E2,0
VRC38.06,CAAN5342,0
179NC75,T250_4,0
PCT64-35S,BAL_01,0
vFP49.02,CNE40,0
A12V163-a.02,QH0692_42,0
DH851.3,JRFL,0
PGDM12,CNE5,0
ACS130,6480_V4_C25,0
3BC315,NKU3006_EC1,0
DH270min1,T278_50,0
PGDM11,231965_C1,0
17b,CAP88_6M_C10,0
N6,21369737_G11_F2,0
V031-a.01,25710_2_43,0
IOMA,CNE12,0
PCDN-33A,191821_E6_1,0
VRC01-0fH/0fL,Q23_17,0
M4008_N1,X1193_C1,0
PG16,MN_3,0
DH270.1,TRJO4551_58,0
CAP228-16H,CE1086_B2,0
2G12,GX43_2,0
VRC-PG05,3637_V5_C3,0
VRC06f,703010217_B6,0
41328-a.01,BJOX015000_11_5,0
b13,269_12,0
VRC26.06,CNE58,0
40591-a.01,X1193_C1,0
PCT64-35E,KNH1144,0
CH02,B027_ENV08,0
PC39-28C,ZM249_1,0
DJ85-d.01,MS208_A1,0
PCT64-35M,45_01DG5,0
M1214_N1,6041_V3_C23,0
2413a,REJO4541_67,0
M4008_N1,DU172_17,0
J038,25711_2_4,0
2C06,CNE40,0
IOMA,CH119_10,0
VRC46.01,0260_V5_C36,0
PCT64-24H,KNH1144,0
PC39-50I,BJOX028000_10_3,0
3BNC117,VRC607_15_14_A8,0
VRC26.03,HXB2,0
DH270.3,TRJO4551_58,0
VRC26.08,SF162,0
LJF-0085,KO426_T78_10,0
DH270min1,C3347_C11,0
VRC26.03,R1166_C1,0
ACS122,T250_4,0
VRC34-pI3,TH023_6,0
PCIN66B,SS1196_1,0
CH03,B021_ENV08,0
HERH-a.01,620345_C1,0
PCDN-16A,TRJO4551_58,0
vFP16.02,UG024_2,0
PGT126,CE2010_F5,0
DH796.1,6322_V4_C1,0
PC39-23D,X1632_S2_B10,0
vFP5.01,CNE14,0
ElsE1,WITO4160_33,0
VRC33.01,3718_3_11,0
VRC40.02,WITO4160_33,0
DH796.1,6838_V1_C35,0
916B2,CH077_C,0
2408b,QH0515_1,0
PGT131,98IN022,0
PCT64-35C,ZM214_15,0
DH796.1,6022_V7_C24,0
PGDM12,0330_V4_C3,0
CH103,C1080_C3,0
PC39-50L,ZM197_7,0
ACS130,BJOX010000_06_2,0
PCT64-24B,QH0692_42,0
VRC03,UG021_16,0
HJ16,CAP45_G3,0
PGT152,BF1266_431A,0
179NC75,CNE30,0
VRC34-pI3,TRO_11,0
PG16,CE2010_F5,0
VRC03,0330_V4_C3,0
S98,CAAN5342,0
M4008_N1,C4118_9,0
PC39-17C,CAP210_E8,0
VRC02,TV1_21,0
447-52D,ZA012_29,0
1B2530,X2088_C9,0
PGT128,R3265_C6,0
M1214_N2,ZM53_12,0
HGN194,26191_2_48,0
3BNC117,6540_V4_C1,0
PC39-23D,1006_11_C3_1601,0
VRC03,H086_8,0
CH103,25710_2_43,0
m66.6,0815_V3_C3,0
PGT126,ZM233_6,0
CH02,BAL_26,0
1C2-rabbit,T257_31,0
PGT135,00836_2_5,0
VRC46.01,CNE21,0
DH851.3,X1632_S2_B10,0
PG16,B005_ENV03,0
VRC46.01,3873_V1_C24,0
PGT130,B008_ENV05,0
VRC34.01,ZM197_7,0
VRC26.23,6405_V4_C34,0
DF1W-a.02,X1632_S2_B10,0
1361,ZM135_10A,0
VRC46.01,DU123_06,0
V031-a.01,CAAN5342,0
PGZL1,X2088_C9,0
RHA1.V2.01,6101_1,0
E51,0077_V1_C16,0
ACS122,BJOX010000_06_2,0
1NC9,T250_4,0
3BC315,ZA012_29,0
3BC315,3326_V4_C3,0
HERH-c.01,M02138,0
6070-a.01,CNE21,0
M1214_N2,1054_07_TC4_1499,0
DH270.1,ZM233_6,0
8ANC195,1012_11_TC21_3257,0
VRC26.14,PVO_4,0
Bess1,62357_14_D3_4589,0
b12,6041_V3_C23,0
vFP1.01,QH0515_1,0
ACS130,CNE17,0
VRC26.11,0260_V5_C36,0
8ANC195,26191_2_48,0
PCT64-35H,SF162,0
PGT127,AC10_29,0
LJF-0087,3168_V4_C10,0
PCT64-24E,T255_34,0
DH651.8,BJOX002000_03_2,0
VRC34.05,MB201_A1,0
VRC33.01,5768_4,0
2411a,ZM109_4,0
DH851.3,SC05_8C11_2344,0
vFP7.04,T251_18,0
0PV-d.01,DU156_12,0
HGN194,T252_7,0
40591-a.01,SC05_8C11_2344,0
VRC38.01,288_38,0
2G12,GX90_1,0
PG16,6471_V1_C16,0
ElsE1,1006_11_C3_1601,0
VRC06b,P0402_C2_11,0
VRC43.01,57128_VRC15,0
VRC34.05,Q769_D22,0
b13,T255_34,0
LJF-0142,R2184_C4,0
PCT64-35D,0260_V5_C36,0
PGT145,89_6,0
PGDM21,93UG070,0
6561-a.01,0330_V4_C3,0
179NC75,A03349M1_VRC4A,0
VRC44.02,CAP210_E8,0
A12V163-a.01,96ZM651_02,0
PCT64-35O,263_8,0
DH270min1,0439_V5_C1,0
PCIN71F,92RW020_2,0
VRC26.15,MB539_2B7,0
447-52D,620345_C1,0
2G12,TH966_8,0
2C09,MB201_A1,0
PCDN-38B,191821_E6_1,0
VRC08,6322_V4_C1,0
447-52D,UG021_16,0
IOMA,X2131_C1_B5,0
2723-3131,703010217_B6,0
2219,B037_ENV02,0
HmAb64,BJOX025000_01_1,0
LJF-0109,HXB2,0
2408c.3,JRCSF,0
DH270min12,BG505_W6M_C2,0
DH270.5,CNE8,0
HERH-a.01,3326_V4_C3,0
PCDN-22B,BG505_W6M_C2,0
PGT126,MS208_A1,0
bNAb1586,703010217_B6,0
VRC26.12,191821_E6_1,0
6561-a.01,BJOX025000_01_1,0
HJ16,CE1172_H1,0
VRC38.03,CNE59,0
PGT130,94UG118,0
m66.6,CAP244_D3,0
PCDN-27A,SF162,0
PCT64-24F,PVO_4,0
PC39-61A,001428_2_42,0
PGT130,CNE52,0
8ANC195,DJ263_8,0
PCT64-24H,HXB2,0
DH650.8,RHPA4259_7,0
PCDN-38B,Q461_E2,0
A12V163-a.01,JRCSF,0
41328-a.01,231966_C2,0
E51,0260_V5_C36,0
VRC26.26,ZM135_10A,0
VRC34.03,BG1168_1,0
2G12,16055_2_3,0
PGT123,92TH021,0
DH270min12,ZM215_8,0
A12V163-a.01,BJOX002000_03_2,0
M1214_N2,X2131_C1_B5,0
2G12,CNE57,0
2408b,REJO4541_67,0
PGZL1_gVmDmJ,1006_11_C3_1601,0
V031-a.01,CNE58,0
VRC38.01,0921_V2_C14,0
VRC26.15,QH0692_42,0
447-52D,3589_V1_C4,0
NC-Cow8,Q259_17,0
DH270min1,CNE20,0
EN02_05_B08,ZA012_29,0
17b,3718_3_11,0
PCT64-24H,CAP210_E8,0
PCT64-18D,ZM246F,0
VRC26.13,DU172_17,0
LJF-0024,CNE31,0
VRC26.06,CNE53,0
2G12,Q769_H5,0
DH851.3,ZM109_4,0
GPZ6-a.01,CAP256_SU,0
VRC38.01,TH023_6,0
2413a,CH070_1,0
2G12,CAP330_2_00_F2_41,0
PCDN-38A,ZM135_10A,0
6561-a.01,CE0682_E4,0
b12,3301_V1_C24,0
M1214_N2,ZM249_1,0
7H6,B006_ENV02,0
VRC26.33,MB539_2B7,0
b12,CAP237_1_22_B2_2_39,0
LJF-0142,CH181_12,0
PC39-17A,ZM53_12,0
HERH-a.01,T253_11,0
HJ16,CH117_4,0
VRC34.01,CNE5,0
40591-a.01,C2101_C1,0
916B2,QA790_204I_E2,0
PC39-28C,0815_V3_C3,0
CH103,57128_VRC15,0
10-1074,CNE8,0
PCT64-35S,HXB2,0
PCT64-35D,703010054_2A2,0
GPZ6-a.01,C2101_C1,0
41328-a.01,R3265_C6,0
VRC06b,ZM214_15,0
VRC-PG05,MS208_A1,0
m66,CH070_1,0
TRNM-a.01,X2088_C9,0
PC39-50G,BJOX028000_10_3,0
2411a,SC422_8,0
VRC26.14,REJO4541_67,0
VRC26.06,ZM214_15,0
TRNM-b.01,CNE8,0
m66,ZM135_10A,0
PC39-61A,BG505_W6M_C2,0
2413c,246_F3_C10_2,0
2411a,CNE8,0
2411a,3988_25,0
vFP49.02,QH209_14M_A2,0
447-52D,Q769_D22,0
VRC42.01,X2088_C9,0
PCDN-33A,94UG103,0
PC39-50F,ZM249_1,0
GPZ6-a.01,DU156_12,0
VRC34.05,26191_2_48,0
M1214_N2.2,X1254_C3,0
CH04,BX08_16,0
A12V163-b.01,CH038_12,0
VRC34.05,BJOX025000_01_1,0
6561-a.01,QH209_14M_A2,0
IOMA-HC-DDE,001428_2_42,0
DJ85-a.01,CH038_12,0
E51,6101_1,0
PCT64-24F,T257_31,0
CAP257-RH1,6101_1,0
2408b,235_47,0
LJF-0085,T251_18,0
VRC43.01,ZM106_9,0
vFP5.01,T251_18,0
PGDM12,Q461_E2,0
VRC26.30,Q769_D22,0
VRC42.I3,7165_18,0
EN02_05_B08,ZM197_7,0
PGT158,0260_V5_C36,0
PGT135,MG505_W0M_A2,0
vFP49.02,6471_V1_C16,0
b12,CNE66,0
VRC33.01,C3347_C11,0
PCIN71M1a,CAP45_G3,0
E51,QH0515_1,0
VRC44.02,96ZM651_02,0
PGZL1_gVmDmJ,6545_V4_C1,0
m66,UG024_2,0
PC39-50G,X1632_S2_B10,0
3BNC117,VRC607_6_28_H7,0
V033-a.01,TRJO4551_58,0
CAP257-RH1,CNE12,0
PCT64-24E,92RW020_2,0
MinVRC01,6540_V4_C1,0
VRC42.I3,Q769_H5,0
vFP5.01,3988_25,0
PCT64-35N,ADA,0
VRC06,6545_V3_C13,0
PGDM11,62357_14_D3_4589,0
HGN194,Q461_E2,0
2413c,T280_5,0
41328-a.01,231965_C1,0
IOMA,AC10_29,0
A12V163-b.01,CNE40,0
VRC38.02,ZA012_29,0
DH270 IA1,6540_V4_C1,0
DH270.6,R3265_C6,0
PCT64-24E,BJOX009000_02_4,0
vFP1.01,Q769_H5,0
2G12,0077_V1_C16,0
10-1074,7190_V7_G1_8,0
PGT121,6540_V4_C1,0
2C09,3468_V1_C12,0
b12,X2088_C9,0
PC39-28C,62357_14_D3_4589,0
CH02,B033_ENV02,0
VRC34-pI4,25711_2_4,0
vFP7.04,A03349M1_VRC4A,0
VRC06,ZM197_7,0
VRC-PG05,89_6,0
b13,BB539_2B13,0
PCIN66B,CE1172_H1,0
VRC26.22,96ZM651_02,0
PCIN77B1b,TRJO4551_58,0
PGT156,TRJO4551_58,0
VRC07-523LS.v11,6540_V4_C1,0
VRC26.27,7165_18,0
VRC38.04,X1632_S2_B10,0
VRC03,6631_V3_C10,0
VRC38.05,Q23_17,0
10E8 IgG mutant 5,T257_31,0
DJ85-a.01,928_28,0
GPZ6-a.01,TH023_6,0
17b,0260_V5_C36,0
PGT130,CAP210_E8,0
DJ85-a.01,BG1168_1,0
VRC42.I3,3468_V1_C12,0
PC39-61B,6244_13_B5_4567,0
PCDN-27A,KNH1144,0
b12,R3265_C6,0
2G12,CE0089_G2,0
VRC34-pI4,6405_V4_C34,0
A12V163-a.01,AC10_29,0
PCT64-35S,QH0692_42,0
V033-a.01,PVO_4,0
2413b,CH181_12,0
DJ85-a.01,191821_E6_1,0
b12,GX155_55,0
DFPH-a.15,SS1196_1,0
HmAb64,001428_2_42,0
vFP5.01,CNE3,0
DH796.1,0260_V5_C36,0
41328-a.01,BJOX010000_06_2,0
PCT64-35C,MN_3,0
PCT64-35S,DU172_17,0
A12V163-a.02,CE1176_A3,0
2408c.3,0439_V5_C1,0
179NC75,6838_V1_C35,0
PCT64-35S,CNE52,0
PGT121,3817_V2_C59,0
b12,B002_ENV03,0
GPZ6-b.01,3718_3_11,0
PCT64-18D,QH0692_42,0
IOMAmin3,T255_34,0
40591-a.01,1006_11_C3_1601,0
PGT151,ZM246F,0
vFP5.01,REJO4541_67,0
LJF-0085,DU156_12,0
VRC26.12,WITO4160_33,0
VRC26.26,WEAU_D15_410,0
830A,REJO4541_67,0
41328-a.01,0013095_2_11,0
TRNM-a.01,C4118_9,0
HJ16,ZM55_28A,0
10-1074,CE2060_G9,0
GPZ6-b.01,MB201_A1,0
8ANC195,CNE7,0
PCDN-33A,6952_V1_C20,0
HERH-a.01,3637_V5_C3,0
PC39-28A,ZM249_1,0
CH103,ZM246F,0
DJ85-a.01,CH070_1,0
vFP1.01,269_12,0
PC39-50L,X2088_C9,0
HJ16,MW965_26,0
CH103,AC10_29,0
17b,TRO_11,0
VRC26.12,TH976_17,0
vFP1.01,BX08_16,0
ACS130,CH119_10,0
M1214_N2,CNE17,0
VRC26.32,C1080_C3,0
IOMA-HC-DDE,6952_V1_C20,0
PCDN-38A,3817_V2_C59,0
VRC38.01,25710_2_43,0
TRNM-b.01,CNE4,0
DH270.6,QH209_14M_A2,0
17b,MB201_A1,0
PCDN-33A,ZM247_V1,0
VRC26.06,25925_2_22,0
447-52D,1012_11_TC21_3257,0
2411a,CNE15,0
